n_zones,zone_frac,impact_cov,violation_cov
482,0.19021310181531176,0.9373817675046734,0.8924156879827104
483,0.19060773480662985,0.9375660330296633,0.8927273031881922
484,0.1910023677979479,0.9377500261435026,0.8929685536698554
485,0.19139700078926597,0.9379337771446229,0.8932064534503845
486,0.19179163378058406,0.9381166603367563,0.8934845616445242
487,0.19218626677190212,0.9382974943037515,0.8938028782522743
488,0.1925808997632202,0.9384782785338573,0.8940474794350718
489,0.19297553275453827,0.9386590326330773,0.8943054834224061
490,0.19337016574585636,0.9388397534659064,0.894556786007472
491,0.19376479873717442,0.9390202588751243,0.8948918561208933
492,0.1941594317284925,0.9392000183384469,0.8952470304411198
493,0.19455406471981057,0.9393785279075982,0.8955385414397963
494,0.19494869771112866,0.9395566468626512,0.8958903650588885
495,0.19534333070244672,0.9397339686727464,0.8960947578280756
496,0.1957379636937648,0.9399111720826959,0.8963762167233493
497,0.19613259668508287,0.9400871919253179,0.8965973629982074
498,0.19652722967640096,0.9402605319857493,0.8968721204912128
499,0.19692186266771902,0.9404332998204364,0.897113370972876
500,0.19731649565903708,0.9406059274647321,0.8974685452931026
501,0.19771112865035517,0.9407774006810231,0.8977298999815712
502,0.19810576164167323,0.9409487822437624,0.8980314630836502
503,0.19850039463299132,0.9411199398834337,0.8982660121630451
504,0.19889502762430938,0.9412908873248846,0.8985508217594531
505,0.19928966061562747,0.9414604078745351,0.8987686173331769
506,0.19968429360694553,0.9416298795184351,0.8989797115046323
507,0.20007892659826362,0.9417993423795843,0.8992209619862956
508,0.20047355958958168,0.9419679918794072,0.89947896597363
509,0.20086819258089977,0.9421355139150505,0.8996900601450853
510,0.20126282557221783,0.9423024105955633,0.899968168339225
511,0.20165745856353592,0.942467739521293,0.9002630300390356
512,0.20205209155485399,0.9426329244112237,0.9004908777161621
513,0.20244672454617205,0.9427980685214701,0.9007388296000938
514,0.20284135753749014,0.9429623618722003,0.9009767293806229
515,0.2032359905288082,0.9431265653930109,0.9012045770577494
516,0.20363062352012629,0.9432904092702623,0.9013955670223994
517,0.20402525651144435,0.9434541570078677,0.9017272864346865
518,0.20441988950276244,0.9436176063597214,0.9019551341118129
519,0.2048145224940805,0.943781047173476,0.9022265409036841
520,0.2052091554853986,0.9439439829251,0.9025079997989579
521,0.20560378847671665,0.9441068111815885,0.9027961600965002
522,0.20599842146803474,0.9442684404652045,0.9030240077736267
523,0.2063930544593528,0.9444292400329499,0.9032216991405452
524,0.2067876874506709,0.9445900315531826,0.9034495468176716
525,0.20718232044198895,0.9447503703599222,0.9036974987016033
526,0.20757695343330704,0.9449101450840116,0.9040225167116219
527,0.2079715864246251,0.9450679000182015,0.9042704685955536
528,0.20836621941594316,0.945225583456515,0.9044916148704116
529,0.20876085240726125,0.9453828137174308,0.9047228132486723
530,0.2091554853985793,0.9455375650700463,0.9049540116269329
531,0.2095501183898974,0.9456920200223496,0.9051584043961199
532,0.20994475138121546,0.945845982992662,0.9053627971653069
533,0.21033938437253355,0.9459997680501349,0.9056777630719228
534,0.2107340173638516,0.9461533619953715,0.9059123121513176
535,0.2111286503551697,0.9463068324899376,0.9061334584261757
536,0.21152328334648776,0.9464600094422105,0.9063646568044363
537,0.21191791633780585,0.946612889863514,0.9066193100906365
538,0.2123125493291239,0.9467656848750599,0.9068873661813734
539,0.212707182320442,0.9469182813836928,0.9071319673641709
540,0.21310181531176006,0.9470705167908908,0.907446933270787
541,0.21349644830307812,0.9472220527207842,0.9076513260399739
542,0.2138910812943962,0.9473727156171973,0.9079696426477241
543,0.21428571428571427,0.9475227376102191,0.9082511015429978
544,0.21468034727703236,0.9476720251615869,0.9084923520246612
545,0.21507498026835042,0.9478212021670963,0.9086565363802376
546,0.2154696132596685,0.947969904788141,0.9089413459766457
547,0.21586424625098657,0.9481178287256226,0.9091892978605773
548,0.21625887924230466,0.9482656884815557,0.909420496238838
549,0.21665351223362272,0.9484128863916811,0.909658396019367
550,0.2170481452249408,0.9485600711848916,0.9098895943976277
551,0.21744277821625888,0.9487070043703736,0.9100872857645462
552,0.21783741120757696,0.948853527652331,0.91030508133827
553,0.21823204419889503,0.9489998177096128,0.910542981118799
554,0.21862667719021311,0.9491450362127968,0.9107473738879861
555,0.21902131018153118,0.9492897397875091,0.9109316624503677
556,0.21941594317284924,0.949433947263724,0.9111293538172862
557,0.21981057616416733,0.9495776055959103,0.9113169930808022
558,0.2202052091554854,0.9497199730877829,0.9115314379533918
559,0.22059984214680348,0.9498619584505326,0.9117659870327867
560,0.22099447513812154,0.9500017226051759,0.911977081204242
561,0.22138910812943963,0.95014098946899,0.9121446162609526
562,0.2217837411207577,0.9502801820059403,0.9123624118346764
563,0.22217837411207578,0.950418696627133,0.9125668046038634
564,0.22257300710339384,0.95055641775326,0.9128214578900635
565,0.22296764009471193,0.9506939470016946,0.9130258506592505
566,0.22336227308603,0.9508310795722477,0.9132000871182295
567,0.22375690607734808,0.9509674877954221,0.9134178826919533
568,0.22415153906866614,0.9511027694577903,0.9136289768634087
569,0.22454617205998423,0.9512379562449609,0.9138467724371324
570,0.2249408050513023,0.9513728457614292,0.914061217309722
571,0.22533543804262035,0.9515074902276256,0.9142890649868485
572,0.22573007103393844,0.9516418766874882,0.9145135619628407
573,0.2261247040252565,0.951776192473269,0.9147146040308934
574,0.2265193370165746,0.9519104021920723,0.9149323996046173
575,0.22691397000789265,0.9520444486260325,0.91513344167267
576,0.22730860299921074,0.952178281293415,0.9153445358441253
577,0.2277032359905288,0.9523118075639196,0.9155355258087755
578,0.2280978689818469,0.9524451516497932,0.9157198143711571
579,0.22849250197316495,0.9525781732266517,0.9159242071403442
580,0.22888713496448304,0.9527111050964042,0.9161319506106653
581,0.2292817679558011,0.9528439593690039,0.9163631489889259
582,0.2296764009471192,0.9529761312058275,0.9165976980683208
583,0.23007103393843725,0.9531080117975193,0.9167819866307024
584,0.23046566692975531,0.9532398794561479,0.9169997822044262
585,0.2308602999210734,0.953371047859971,0.9172209284792843
586,0.23125493291239146,0.953501514196604,0.9174186198462028
587,0.23164956590370955,0.953631603821799,0.9176163112131214
588,0.23204419889502761,0.9537616236045732,0.9178207039823083
589,0.2324388318863457,0.9538907607886905,0.9180284474526295
590,0.23283346487766376,0.9540195703284977,0.9182227881184137
591,0.23322809786898185,0.9541478213730668,0.9184305315887349
592,0.23362273086029992,0.9542758505329001,0.9186952369783378
593,0.234017363851618,0.9544032405209982,0.918889577644122
594,0.23441199684293607,0.9545304696050029,0.9190705155053694
595,0.23480662983425415,0.9546574028684166,0.9193084152858986
596,0.23520126282557222,0.9547838403177337,0.9194860024460119
597,0.2355958958168903,0.9549098201968501,0.919710499422004
598,0.23599052880820837,0.9550356926830927,0.9198914372832515
599,0.23638516179952643,0.9551604000122355,0.9200790765467675
600,0.23677979479084452,0.9552828686762751,0.9202968721204912
601,0.23717442778216258,0.9554050630098708,0.9205180183953492
602,0.23756906077348067,0.9555260122963043,0.9207291125668046
603,0.23796369376479873,0.9556468382205785,0.9209301546348574
604,0.23835832675611682,0.9557675875779075,0.9211278460017759
605,0.23875295974743488,0.9558879968437352,0.921302082460755
606,0.23914759273875297,0.956008160386496,0.9214964231265392
607,0.23954222573007103,0.95612747605677,0.9217008158957262
608,0.23993685872138912,0.9562466618972478,0.9218817537569737
609,0.24033149171270718,0.9563657606479979,0.9220693930204895
610,0.24072612470402527,0.9564841723656737,0.9222302266749317
611,0.24112075769534333,0.9566024527476391,0.9223977617316423
612,0.24151539068666142,0.9567202902985764,0.9225719981906214
613,0.24191002367797948,0.956837906665135,0.9228165993734189
614,0.24230465666929754,0.9569545983726848,0.9230813047630216
615,0.24269928966061563,0.9570709361415423,0.9232521905208665
616,0.2430939226519337,0.9571866909764185,0.9234833888991272
617,0.24348855564325178,0.9573023497148626,0.923671028162643
618,0.24388318863456984,0.9574172546676173,0.9238352125182194
619,0.24427782162588793,0.9575320032471468,0.9240228517817354
620,0.244672454617206,0.957646696479943,0.9241970882407143
621,0.24506708760852408,0.9577613720737435,0.9243813768030961
622,0.24546172059984214,0.9578760408986904,0.9245522625609409
623,0.24585635359116023,0.9579895824803351,0.9247231483187857
624,0.2462509865824783,0.9581027476897571,0.9248772805709595
625,0.24664561957379638,0.9582158655225098,0.9250548677310727
626,0.24704025256511444,0.9583283052352355,0.9252291041900518
627,0.2474348855564325,0.9584406839022599,0.9254334969592387
628,0.2478295185477506,0.9585530060790233,0.9256177855216204
629,0.24822415153906865,0.9586649100121014,0.9257819698771969
630,0.24861878453038674,0.9587761833556202,0.92595955703731
631,0.2490134175217048,0.9588874398105631,0.9261505470019602
632,0.2494080505130229,0.9589985918424084,0.9263314848632076
633,0.24980268350434096,0.9591094199643541,0.9265559818391998
634,0.250197316495659,0.9592199025905733,0.9267737774129237
635,0.2505919494869771,0.9593300486696009,0.9269145068605605
636,0.2509865824782952,0.9594397739933156,0.9270987954229423
637,0.2513812154696133,0.9595494833185354,0.9273098895943976
638,0.2517758484609313,0.9596586932095061,0.9275042302601819
639,0.2521704814522494,0.9597678495136986,0.9276751160180268
640,0.2525651144435675,0.9598763278992212,0.9278393003736032
641,0.25295974743488553,0.9599844943101707,0.9279867312235085
642,0.2533543804262036,0.9600914866004213,0.9281777211881587
643,0.2537490134175217,0.960198083028429,0.9283687111528087
644,0.2541436464088398,0.9603046548647343,0.9285362462095194
645,0.25453827940015783,0.9604109966247486,0.9286870277605589
646,0.2549329123914759,0.960516572934648,0.9288478614150011
647,0.255327545382794,0.9606220597696101,0.9290422020807854
648,0.2557221783741121,0.9607274281895403,0.9292063864363618
649,0.25611681136543013,0.9608322356251441,0.9294007271021462
650,0.2565114443567482,0.9609368850369897,0.9295548593543199
651,0.2569060773480663,0.9610409243922106,0.929698939503091
652,0.2573007103393844,0.9611449449651316,0.929856422456399
653,0.25769534333070243,0.9612486235201427,0.9300172561108412
654,0.2580899763220205,0.9613522605973872,0.9301646869607465
655,0.2584846093133386,0.9614550895220864,0.9303489755231282
656,0.25887924230465664,0.9615577398013074,0.9305098091775704
657,0.25927387529597473,0.961659180544121,0.93066059072861
658,0.2596685082872928,0.9617604888077649,0.9308180736819179
659,0.2600631412786109,0.9618614712931542,0.930992310140897
660,0.26045777426992894,0.9619621180420186,0.9311933522089497
661,0.26085240726124703,0.9620625117328517,0.931340783058855
662,0.2612470402525651,0.962162806722477,0.9315183702189683
663,0.2616416732438832,0.9622626074389865,0.9316993080802158
664,0.26203630623520124,0.9623623666914001,0.931876895240329
665,0.26243093922651933,0.9624615376019147,0.9320578331015765
666,0.2628255722178374,0.9625606967109828,0.9322086146526161
667,0.2632202052091555,0.9626593776931524,0.9323929032149978
668,0.26361483820047354,0.9627580319618959,0.9325671396739768
669,0.26400947119179163,0.9628566767385206,0.9327346747306874
670,0.2644041041831097,0.9629551619405851,0.9329256646953376
671,0.26479873717442776,0.9630534595589033,0.9330864983497796
672,0.26519337016574585,0.9631517386123155,0.9332372799008193
673,0.26558800315706393,0.9632498905721916,0.9333847107507246
674,0.265982636148382,0.9633479220296237,0.9335689993131062
675,0.26637726913970006,0.9634458260831873,0.9337264822664142
676,0.26677190213101815,0.9635433189556823,0.9338705624151854
677,0.26716653512233624,0.9636407574178311,0.9340213439662249
678,0.2675611681136543,0.963737171427423,0.934165424114996
679,0.26795580110497236,0.9638328494657957,0.9343329591717067
680,0.26835043409629045,0.9639283446237747,0.9344937928261489
681,0.26874506708760854,0.9640237291339241,0.9346948348942016
682,0.2691397000789266,0.9641180915191756,0.9348623699509122
683,0.26953433307024466,0.964212165905629,0.9350098008008175
684,0.26992896606156275,0.9643057782364216,0.9351404781450519
685,0.27032359905288084,0.9643990774616474,0.9352979610983598
686,0.27071823204419887,0.9644919508485679,0.9354453919482651
687,0.27111286503551696,0.9645846666101987,0.9356263298095127
688,0.27150749802683505,0.964677061096894,0.9357670592571495
689,0.27190213101815314,0.9647691813586597,0.9359379450149944
690,0.27229676400947117,0.9648610682998202,0.9360920772671681
691,0.27269139700078926,0.9649524619776495,0.9362395081170735
692,0.27308602999210735,0.9650436219228493,0.9363768868635762
693,0.27348066298342544,0.9651347798342361,0.9365276684146158
694,0.27387529597474347,0.9652250694823299,0.9366717485633869
695,0.27426992896606156,0.9653146380950797,0.9368124780110239
696,0.27466456195737965,0.9654041995196775,0.9369364539529896
697,0.27505919494869774,0.9654937578424301,0.9370738326994924
698,0.27545382794001577,0.9655831379928659,0.9372346663539346
699,0.27584846093133386,0.9656722541403245,0.9373820972038399
700,0.27624309392265195,0.9657610548700681,0.937526177352611
701,0.27663772691397,0.9658494056382018,0.9376736082025163
702,0.2770323599052881,0.9659376011541896,0.937824389753556
703,0.27742699289660616,0.966025632392721,0.9379550670977902
704,0.27782162588792425,0.9661136143257674,0.9380991472465613
705,0.2782162588792423,0.9662013335892662,0.9382264738896614
706,0.2786108918705604,0.966288933001197,0.9383873075441036
707,0.27900552486187846,0.9663763585061841,0.9385548426008142
708,0.27940015785319655,0.9664635113221172,0.9387156762552564
709,0.2797947908445146,0.966550513793034,0.9388564057028933
710,0.2801894238358327,0.9666363111730566,0.9390038365527986
711,0.28058405682715076,0.966720962483542,0.9391445660004356
712,0.2809786898184688,0.9668055324290974,0.9392752433446698
713,0.2813733228097869,0.9668900124203194,0.9393690629764279
714,0.281767955801105,0.9669742783413194,0.939513143125199
715,0.28216258879242306,0.9670584784599597,0.9396538725728358
716,0.2825572217837411,0.9671425003640689,0.9398080048250096
717,0.2829518547750592,0.9672260478859892,0.9399219286635728
718,0.2833464877663773,0.9673095267913983,0.9400392032032703
719,0.28374112075769536,0.967392936192625,0.9402134396622494
720,0.2841357537490134,0.9674762561502239,0.9403575198110204
721,0.2845303867403315,0.9675594389491358,0.9404814957529863
722,0.2849250197316496,0.9676423874846446,0.9405920688904154
723,0.28531965272296766,0.967725266598382,0.9407495518437233
724,0.2857142857142857,0.96780810841321,0.9408701770845549
725,0.2861089187056038,0.9678889346864864,0.9410142572333261
726,0.2865035516969219,0.9679695556197826,0.9411717401866341
727,0.2868981846882399,0.9680497706651927,0.9413526780478815
728,0.287292817679558,0.9681299071119863,0.9414699525875789
729,0.2876874506708761,0.9682098378580659,0.9416240848397527
730,0.2880820836621942,0.9682894062106568,0.9417480607817186
731,0.2884767166535122,0.9683688915473105,0.941912245137295
732,0.2888713496448303,0.9684482037610055,0.9420529745849319
733,0.2892659826361484,0.9685270259835157,0.942180301228032
734,0.2896606156274665,0.9686057103373004,0.942307627871132
735,0.2900552486187845,0.9686843422321169,0.9424383052153663
736,0.2904498816101026,0.9687629648494243,0.9425723332607349
737,0.2908445146014207,0.9688414958420055,0.942686257099298
738,0.2912391475927388,0.968919866542683,0.9427867781333243
739,0.2916337805840568,0.9689981529174211,0.9429308582820956
740,0.2920284135753749,0.9690759749274772,0.9430514835229272
741,0.292423046566693,0.9691537858628622,0.943205615775101
742,0.292817679558011,0.9692315343158691,0.943332942418201
743,0.2932123125493291,0.9693091040805158,0.9434669704635695
744,0.2936069455406472,0.9693865316438884,0.9435942971066695
745,0.2940015785319653,0.9694639565726031,0.9437182730486354
746,0.2943962115232833,0.9695413572086633,0.9438422489906013
747,0.2947908445146014,0.9696185328873566,0.9439595235302987
748,0.2951854775059195,0.9696948116617791,0.9440600445643251
749,0.2955801104972376,0.9697710211609861,0.9442242289199015
750,0.2959747434885556,0.9698472089995049,0.94435825696527
751,0.2963693764798737,0.9699231400456101,0.944532493424249
752,0.2967640094711918,0.9699984742403464,0.9446631707684833
753,0.2971586424625099,0.9700737723978509,0.9447569904002413
754,0.2975532754538279,0.9701487322535137,0.9448809663422071
755,0.297947908445146,0.9702236659802346,0.9450116436864414
756,0.2983425414364641,0.9702985541665541,0.9451289182261389
757,0.29873717442778214,0.9703732780533346,0.9452327899612994
758,0.2991318074191002,0.9704478015103752,0.9453433630987285
759,0.2995264404104183,0.9705221985894187,0.945510898155439
760,0.2999210734017364,0.9705962708913068,0.9456348740974049
761,0.30031570639305444,0.9706703041625455,0.9457487979359681
762,0.3007103393843725,0.970744044004244,0.9458928780847392
763,0.3011049723756906,0.9708175396742812,0.9460034512221682
764,0.3014996053670087,0.9708909581429843,0.9461910904856842
765,0.30189423835832674,0.9709629804952382,0.9463385213355895
766,0.3022888713496448,0.9710349606163196,0.9464323409673474
767,0.3026835043409629,0.9711068314121046,0.9465529662081791
768,0.303078137332281,0.9711786568635391,0.9466702407478765
769,0.30347277032359904,0.9712499712065449,0.9467908659887081
770,0.30386740331491713,0.9713212618869763,0.9469315954363451
771,0.3042620363062352,0.9713923405100586,0.9470589220794451
772,0.30465666929755325,0.9714633236765544,0.9471862487225452
773,0.30505130228887134,0.971534234924543,0.9473169260667794
774,0.30544593528018943,0.971605113146756,0.9474241485030742
775,0.3058405682715075,0.971675973321952,0.9475246695371007
776,0.30623520126282555,0.9717463093255223,0.9476385933756638
777,0.30662983425414364,0.9718161726932455,0.9477424651108245
778,0.30702446724546173,0.9718859932514278,0.9478396354437166
779,0.3074191002367798,0.9719557470669866,0.9479602606845482
780,0.30781373322809785,0.9720253811129445,0.9480775352242456
781,0.30820836621941594,0.9720948864780509,0.9481814069594062
782,0.30860299921073403,0.9721641697836243,0.9483120843036406
783,0.30899763220205206,0.9722333766311408,0.9484494630501432
784,0.30939226519337015,0.9723021880431958,0.9485767896932433
785,0.30978689818468824,0.9723709297129262,0.9487577275544907
786,0.31018153117600633,0.9724395842632988,0.9488850541975908
787,0.31057616416732436,0.9725081243641281,0.9490358357486304
788,0.31097079715864245,0.9725766563253636,0.9491732144951331
789,0.31136543014996054,0.9726451647574366,0.9492904890348305
790,0.31176006314127863,0.9727136230633281,0.9494044128733937
791,0.31215469613259667,0.9727819609704127,0.9495618958267017
792,0.31254932912391475,0.9728500364986798,0.949662416860728
793,0.31294396211523284,0.97291784463297,0.9498165491129019
794,0.31333859510655093,0.9729853616969361,0.9499103687446598
795,0.31373322809786897,0.973052589152604,0.9500008376752835
796,0.31412786108918705,0.973119720417425,0.9501147615138468
797,0.31452249408050514,0.9731868172018627,0.9502454388580811
798,0.3149171270718232,0.9732535686669108,0.95035601199551
799,0.31531176006314127,0.9733201673877946,0.9504699358340732
800,0.31570639305445936,0.9733866673265679,0.9505637554658313
801,0.31610102604577744,0.9734531196748398,0.9507078356146024
802,0.3164956590370955,0.9735195117953013,0.9507949538440919
803,0.31689029202841357,0.9735856129617346,0.9509189297860577
804,0.31728492501973166,0.9736517133837959,0.9510161001189499
805,0.31767955801104975,0.9737177849526647,0.9511300239575131
806,0.3180741910023678,0.9737836817475367,0.9512674027040158
807,0.31846882399368587,0.9738495080101153,0.9513612223357738
808,0.31886345698500396,0.973915244834837,0.9514684447720686
809,0.31925808997632205,0.9739809100202805,0.9516058235185713
810,0.3196527229676401,0.9740463168122439,0.9517197473571345
811,0.32004735595895817,0.9741113306809568,0.9518537754025029
812,0.32044198895027626,0.9741759908442409,0.9519375429308583
813,0.3208366219415943,0.9742401397745892,0.9520146090569451
814,0.3212312549329124,0.9743042314173753,0.9521251821943741
815,0.32162588792423047,0.9743679997193193,0.9522391060329374
816,0.32202052091554856,0.9744316903506941,0.9523496791703664
817,0.3224151539068666,0.9744952190114653,0.9524569016066612
818,0.3228097868981847,0.9745582632948561,0.9525540719395533
819,0.32320441988950277,0.9746211757435426,0.9526579436747139
820,0.32359905288082086,0.9746840846856221,0.952738360501935
821,0.3239936858721389,0.9747466777959719,0.9528489336393641
822,0.324388318863457,0.9748090099096803,0.9529628574779273
823,0.32478295185477507,0.9748712495704449,0.9530935348221615
824,0.32517758484609316,0.9749330818320168,0.9531873544539194
825,0.3255722178374112,0.9749947398900022,0.9533079796947511
826,0.3259668508287293,0.9750562704734078,0.953385045820838
827,0.32636148382004737,0.9751176328525084,0.9534922682571328
828,0.3267561168113654,0.9751789676577176,0.9535994906934276
829,0.3271507498026835,0.9752401893390555,0.9536832582217829
830,0.3275453827940016,0.9753013638199326,0.9537703764512724
831,0.32794001578531967,0.9753621365274451,0.9538977030943725
832,0.3283346487766377,0.9754227870227359,0.9539982241283989
833,0.3287292817679558,0.9754834249996931,0.9541322521737674
834,0.3291239147592739,0.9755435578206326,0.9542428253111964
835,0.329518547750592,0.9756035559386943,0.9543567491497595
836,0.32991318074191,0.9756634422223546,0.954457270183786
837,0.3303078137332281,0.9757233067141656,0.9545443884132755
838,0.3307024467245462,0.9757829486264662,0.9546717150563755
839,0.3310970797158643,0.9758425559221937,0.9547755867915362
840,0.3314917127071823,0.9759019319799382,0.9549096148369046
841,0.3318863456985004,0.9759613057410919,0.9550134865720652
842,0.3322809786898185,0.9760206791290496,0.9550972541004206
843,0.3326756116811365,0.9760797542861206,0.9552111779389837
844,0.3330702446724546,0.9761387874245867,0.95531169897301
845,0.3334648776637727,0.976197636252553,0.9554155707081707
846,0.3338595106550908,0.9762563919556773,0.9555361959490023
847,0.3342541436464088,0.9763150974862063,0.9556233141784919
848,0.3346487766377269,0.9763737506478409,0.9557539915227261
849,0.335043409629045,0.9764323781911787,0.955877967464692
850,0.3354380426203631,0.9764906670012768,0.9559751377975841
851,0.3358326756116811,0.9765487707977556,0.9560857109350132
852,0.3362273086029992,0.9766068620484277,0.956192933371308
853,0.3366219415943173,0.9766648882570377,0.9562834023019317
854,0.3370165745856354,0.9767228109704674,0.9563906247382264
855,0.3374112075769534,0.9767804094396846,0.9564743922665818
856,0.3378058405682715,0.9768378601100297,0.956588316105145
857,0.3382004735595896,0.9768948867554174,0.956682135736903
858,0.33859510655090763,0.9769518355320241,0.9567692539663925
859,0.3389897395422257,0.9770087309128958,0.9568865285060899
860,0.3393843725335438,0.9770655756790597,0.9569937509423847
861,0.3397790055248619,0.9771222007730404,0.9570708170684715
862,0.34017363851617993,0.977178748789624,0.9571780395047663
863,0.340568271507498,0.9772352542512065,0.9572752098376586
864,0.3409629044988161,0.9772916202067696,0.9573656787682823
865,0.3413575374901342,0.9773478718353065,0.9574729012045771
866,0.34175217048145223,0.977404015226238,0.9575767729397376
867,0.3421468034727703,0.9774598890428666,0.9576672418703613
868,0.3425414364640884,0.9775157256308021,0.9577912178123272
869,0.34293606945540644,0.9775713751829499,0.9578950895474878
870,0.34333070244672453,0.9776265336450459,0.9580123640871853
871,0.3437253354380426,0.9776816703268988,0.9581095344200774
872,0.3441199684293607,0.9777363482273763,0.9581798991438959
873,0.34451460142067875,0.9777909325295795,0.9582804201779223
874,0.34490923441199683,0.9778454418115415,0.9583775905108144
875,0.3453038674033149,0.9778998970567466,0.9584982157516461
876,0.345698500394633,0.9779542089739546,0.9585719311765987
877,0.34609313338595105,0.9780084990879039,0.9586892057162961
878,0.34648776637726914,0.9780626334642918,0.958766271842383
879,0.3468823993685872,0.978116660270521,0.9588734942786779
880,0.3472770323599053,0.978170591488849,0.9589673139104358
881,0.34767166535122335,0.9782243712627889,0.9590544321399253
882,0.34806629834254144,0.9782780842920598,0.9591415503694148
883,0.3484609313338595,0.9783317780629899,0.9592320193000385
884,0.34885556432517756,0.9783854402160064,0.9593090854261254
885,0.34925019731649565,0.9784389783400157,0.9594029050578834
886,0.34964483030781374,0.9784923968575778,0.9594866725862387
887,0.3500394632991318,0.9785454953106685,0.9595838429191308
888,0.35043409629044986,0.978598580384138,0.959681013252023
889,0.35082872928176795,0.9786515715973838,0.9597714821826467
890,0.35122336227308604,0.9787044252177298,0.9598518990098678
891,0.3516179952644041,0.9787572269331228,0.9599222637336863
892,0.35201262825572216,0.9788099708845613,0.9600227847677126
893,0.35240726124704025,0.9788627021396805,0.9601132536983363
894,0.35280189423835834,0.9789149542998526,0.9602439310425707
895,0.3531965272296764,0.9789670165488995,0.9603679069845366
896,0.35359116022099446,0.9790180882006707,0.960455025214026
897,0.35398579321231255,0.979069074832537,0.9605454941446497
898,0.35438042620363064,0.9791199529589955,0.9606326123741393
899,0.35477505919494867,0.979170530289478,0.9607197306036288
900,0.35516969218626676,0.9792207717638536,0.960816900936521
901,0.35556432517758485,0.9792710132382291,0.9609140712694131
902,0.35595895816890294,0.9793209465503656,0.9609911373955
903,0.356353591160221,0.9793707908018978,0.9610615021193185
904,0.35674822415153906,0.9794205715036056,0.9611452696476738
905,0.35714285714285715,0.9794702660023482,0.961212283670358
906,0.35753749013417524,0.9795199082152946,0.9612725962907739
907,0.3579321231254933,0.9795693017393577,0.9613764680259345
908,0.35832675611681136,0.9796186186338423,0.9614769890599608
909,0.35872138910812945,0.9796677847328372,0.9615440030826451
910,0.35911602209944754,0.9797168357288121,0.9616210692087319
911,0.3595106550907656,0.9797658802473654,0.9617115381393556
912,0.35990528808208366,0.9798148449842617,0.9617819028631741
913,0.36029992107340175,0.9798637910750283,0.961875722494932
914,0.3606945540647198,0.9799126553813269,0.9619594900232874
915,0.3610891870560379,0.9799614346331226,0.9620533096550453
916,0.36148382004735596,0.9800101899231282,0.9621370771834006
917,0.36187845303867405,0.9800588343558001,0.9622442996196954
918,0.3622730860299921,0.9801074733630493,0.9623213657457823
919,0.3626677190213102,0.9801560955196879,0.9624017825730034
920,0.36306235201262826,0.9802046254116364,0.9625157064115666
921,0.36345698500394635,0.9802531287627638,0.9625961232387877
922,0.3638516179952644,0.9803016002247714,0.9626865921694114
923,0.3642462509865825,0.9803498913278507,0.9627603075943642
924,0.36464088397790057,0.980398080124701,0.9628440751227194
925,0.36503551696921865,0.980446255263196,0.962931193352209
926,0.3654301499605367,0.9804943278544964,0.9630183115816985
927,0.3658247829518548,0.9805423806791064,0.9631221833168591
928,0.36621941594317287,0.9805903156394763,0.9632093015463485
929,0.3666140489344909,0.9806380115236429,0.9633131732815091
930,0.367008681925809,0.980685655648395,0.9633868887064618
931,0.3674033149171271,0.9807332778485347,0.9634606041314145
932,0.36779794790844517,0.9807808463293284,0.9635611251654409
933,0.3681925808997632,0.9808284082904254,0.9636381912915277
934,0.3685872138910813,0.9808756248043301,0.9637420630266883
935,0.3689818468823994,0.9809228289037264,0.9638425840607147
936,0.36937647987371747,0.9809699709305801,0.96392635158907
937,0.3697711128650355,0.9810170958398445,0.9640034177151569
938,0.3701657458563536,0.9810641445385807,0.9640737824389753
939,0.3705603788476717,0.9811111884829923,0.9641709527718675
940,0.3709550118389897,0.9811582220356008,0.9642446681968202
941,0.3713496448303078,0.9812047884564271,0.9643485399319808
942,0.3717442778216259,0.9812513427742202,0.9644490609660071
943,0.372138910812944,0.9812978772564863,0.9645395298966308
944,0.372533543804262,0.981344405410369,0.9646232974249862
945,0.3729281767955801,0.9813908881949907,0.9647104156544757
946,0.3733228097868982,0.9814372918859567,0.9648042352862336
947,0.3737174427782163,0.9814835588843931,0.9648813014123205
948,0.3741120757695343,0.9815298167223655,0.9649550168372732
949,0.3745067087608524,0.9815759620478954,0.9650253815610916
950,0.3749013417521705,0.9816219791924552,0.9651359546985206
951,0.3752959747434886,0.9816678397113914,0.9652230729280102
952,0.3756906077348066,0.9817136616431074,0.9652934376518286
953,0.3760852407261247,0.9817593814513336,0.9653705037779156
954,0.3764798737174428,0.9818047801185513,0.965424114996063
955,0.3768745067087608,0.9818499652780788,0.9654810769153446
956,0.3772691397000789,0.9818951221459324,0.965551441639163
957,0.377663772691397,0.9819402531114059,0.9656385598686525
958,0.3780584056827151,0.981985376822024,0.9657156259947394
959,0.3784530386740331,0.9820304659608382,0.9657859907185579
960,0.3788476716653512,0.9820754801060265,0.9658731089480473
961,0.3792423046566693,0.9821204373299919,0.9659602271775369
962,0.3796369376479874,0.9821653614881191,0.9660339426024895
963,0.3800315706393054,0.9822101770351639,0.9661311129353817
964,0.3804262036306235,0.9822549847339561,0.966214880463737
965,0.3808208366219416,0.9822996350954337,0.9662852451875555
966,0.3812154696132597,0.982344177817889,0.9663757141181792
967,0.38161010260457773,0.9823887187604866,0.9664628323476687
