veh_frac,vio_cov
0.06249083617232309,0.20088123439829783
0.0629867609642503,0.2016518956591667
0.06348268575617749,0.20242255692003552
0.0639786105481047,0.20319321818090436
0.0644745353400319,0.2039638794417732
0.06497046013195912,0.20473454070264202
0.06546638492388633,0.20550520196351085
0.06596230971581353,0.2062758632243797
0.06645823450774074,0.20704652448524855
0.06695415929966794,0.20781718574611738
0.06745008409159516,0.2085878470069862
0.06794600888352235,0.20935850826785504
0.06844193367544957,0.21012916952872387
0.06893785846737677,0.21089983078959273
0.06943378325930398,0.21167049205046157
0.06992970805123119,0.2124411533113304
0.07042563284315839,0.21321181457219923
0.0709215576350856,0.21398247583306806
0.0714174824270128,0.2147531370939369
0.07191340721894002,0.21552379835480576
0.07240933201086722,0.2162944596156746
0.07290525680279443,0.21706512087654342
0.07340118159472163,0.21783578213741225
0.07389710638664884,0.2186064433982811
0.07439303117857606,0.21937710465914992
0.07488895597050325,0.22014776592001875
0.07538488076243047,0.2209184271808876
0.07588080555435767,0.22168908844175644
0.07637673034628488,0.22245974970262528
0.07687265513821208,0.2232304109634941
0.07736857993013929,0.22400107222436294
0.07786450472206649,0.22477173348523177
0.0783604295139937,0.22554239474610063
0.07885635430592092,0.22631305600696947
0.07935227909784812,0.2270837172678383
0.07984820388977533,0.22785437852870713
0.08034412868170253,0.22862503978957596
0.08084005347362974,0.2293957010504448
0.08133597826555694,0.23016636231131365
0.08183190305748415,0.2309370235721825
0.08232782784941135,0.23170768483305132
0.08282375264133857,0.23247834609392015
0.08331967743326578,0.23324900735478898
0.08381560222519298,0.23401966861565782
0.08431152701712019,0.23479032987652668
0.08480745180904739,0.2355609911373955
0.0853033766009746,0.23633165239826434
0.0857993013929018,0.23710231365913317
0.08629522618482902,0.237872974920002
0.08679115097675622,0.23864363618087084
0.08728707576868343,0.23941429744173967
0.08778300056061064,0.24018495870260853
0.08827892535253784,0.24095561996347736
0.08877485014446505,0.2417262812243462
0.08927077493639225,0.24249694248521503
0.08976669972831947,0.24326760374608386
0.09026262452024666,0.2440382650069527
0.09075854931217388,0.24480892626782155
0.09125447410410108,0.24557958752869039
0.09175039889602829,0.24635024878955922
0.09224632368795549,0.24712091005042805
0.0927422484798827,0.24789157131129688
0.09323817327180992,0.24866223257216571
0.09373409806373711,0.24943289383303457
0.09423002285566433,0.2502035550939034
0.09472594764759153,0.25097421635477224
0.09522187243951874,0.25174487761564107
0.09571779723144594,0.2525155388765099
0.09621372202337315,0.25328620013737874
0.09670964681530035,0.25405686139824757
0.09720557160722756,0.2548275226591164
0.09770149639915478,0.25559818391998523
0.09819742119108198,0.2563688451808541
0.09869334598300919,0.25713950644172295
0.09918927077493639,0.2579101677025918
0.0996851955668636,0.2586808289634606
0.1001811203587908,0.25945149022432945
0.10067704515071801,0.2602221514851983
0.10117296994264521,0.2609928127460671
0.10166889473457243,0.26176347400693595
0.10216481952649964,0.2625341352678048
0.10266074431842684,0.2633047965286736
0.10315666911035405,0.26407545778954244
0.10365259390228125,0.2648461190504113
0.10414851869420846,0.2656167803112801
0.10464444348613566,0.266387441572149
0.10514036827806288,0.26715810283301783
0.10563629306999008,0.26792876409388666
0.10613221786191729,0.2686994253547555
0.1066281426538445,0.2694700866156243
0.1071240674457717,0.27024074787649316
0.10761999223769891,0.271011409137362
0.10811591702962611,0.2717820703982308
0.10861184182155333,0.27255273165909966
0.10910776661348053,0.2733233929199685
0.10960369140540774,0.2740940541808373
0.11009961619733494,0.27486471544170615
0.11059554098926215,0.27563537670257504
0.11109146578118936,0.2764060379634439
0.11158739057311656,0.2771766992243127
0.11208331536504378,0.27794736048518154
0.11257924015697097,0.27871802174605037
0.11307516494889819,0.2794886830069192
0.11357108974082539,0.28025934426778804
0.1140670145327526,0.28103000552865687
0.1145629393246798,0.2818006667895257
0.11505886411660701,0.28257132805039453
0.11555478890853423,0.28334198931126336
0.11605071370046142,0.2841126505721322
0.11654663849238864,0.28488331183300103
0.11704256328431584,0.2856539730938699
0.11753848807624305,0.28642463435473875
0.11803441286817025,0.2871952956156076
0.11853033766009746,0.2879659568764764
0.11902626245202466,0.28873661813734525
0.11952218724395187,0.2895072793982141
0.12001811203587907,0.2902779406590829
0.12051403682780629,0.29104860191995174
0.1210099616197335,0.2918192631808206
0.1215058864116607,0.2925899244416894
0.12200181120358791,0.29336058570255824
0.12249773599551511,0.2941312469634271
0.12299366078744232,0.29490190822429596
0.12348958557936952,0.2956725694851648
0.12398551037129674,0.2964432307460336
0.12448143516322394,0.29721389200690246
0.12497735995515115,0.2979845532677713
0.12547328474707836,0.2987552145286401
0.12596920953900556,0.29952587578950896
0.12646513433093276,0.3002965370503778
0.12696105912286,0.3010671983112466
0.1274569839147872,0.30183785957211545
0.12795290870671439,0.3026085208329843
0.12844883349864158,0.3033791820938531
0.1289447582905688,0.30414984335472195
0.129440683082496,0.30492050461559084
0.1299366078744232,0.30569116587645967
0.13043253266635044,0.3064618271373285
0.13092845745827764,0.30723248839819733
0.13142438225020484,0.30800314965906617
0.13192030704213203,0.308773810919935
0.13241623183405926,0.30954447218080383
0.13291215662598646,0.31031513344167266
0.13340808141791366,0.3110857947025415
0.13390400620984086,0.31185645596341033
0.13439993100176809,0.31262711722427916
0.13489585579369529,0.313397778485148
0.13539178058562248,0.3141684397460169
0.1358877053775497,0.3149391010068857
0.1363836301694769,0.31570976226775455
0.1368795549614041,0.3164804235286234
0.1373754797533313,0.3172510847894922
0.13787140454525854,0.31802174605036104
0.13836732933718573,0.3187924073112299
0.13886325412911293,0.3195630685720987
0.13935917892104016,0.32033372983296754
0.13985510371296736,0.32110439109383637
0.14035102850489456,0.3218750523547052
0.14084695329682176,0.32264571361557404
0.14134287808874899,0.32341637487644287
0.14183880288067618,0.32418703613731176
0.14233472767260338,0.3249576973981806
0.14283065246453058,0.3257283586590494
0.1433265772564578,0.32649901991991825
0.143822502048385,0.3272696811807871
0.1443184268403122,0.3280403424416559
0.14481435163223944,0.32881100370252475
0.14531027642416663,0.3295816649633936
0.14580620121609383,0.3303523262242624
0.14630212600802103,0.33112298748513125
0.14679805079994826,0.3318936487460001
0.14729397559187546,0.3326643100068689
0.14778990038380266,0.3334349712677378
0.14828582517572989,0.33420563252860663
0.14878174996765708,0.33497629378947547
0.14927767475958428,0.3357469550503443
